databaseId	name	imageUrl	cardBack	type	Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission	DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity	Range	Cunning	Weapons	Strength	Shields	gametext	HoF
ST2E-EN14A06	"Odo The Great Link's Savior *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A06.jpg	red_card_back	Personnel	"Odo The Great Link's Savior *A"	"WYLB"	"ST2E-EN14A06"	"A"	"Y"	"14A006"	"Personnel"	"5"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	""	""	"Changeling"	"Anthropology Exobiology Honor Law Leadership Programming 2 Security"	"7"	"7"	"7"	"7"	"8"	"8"	"When this personnel is about to be killed or stopped by a dilemma, you may have each opponent score 5 points to prevent that."	"Y"
ST2E-EN14A07	"Data Lucasian Chair *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A07.jpg	red_card_back	Personnel	"Data Lucasian Chair *A"	"WYLB"	"ST2E-EN14A07"	"A"	"Y"	"14A007"	"Personnel"	"5"	""	""	""	""	""	"Federation"	"[Stf][TNG][Fut]"	""	""	""	"Android"	"2 Astrometrics Engineer Exobiology Physics Programming 2 Science"	"6"	"6"	"10"	"10"	"10"	"10"	"When you play this personnel, if you have completed a mission requiring Diplomacy or Leadership, he is cost -4."	"Y"
ST2E-EN14A08	"Borg Queen's Vessel Borg Flagship *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A08.jpg	red_card_back	Ship	"Borg Queen's Vessel Borg Flagship *A"	"WYLB"	"ST2E-EN14A08"	"A"	"Y"	"14A008"	"Ship"	"6"	""	""	""	""	""	"Borg"	""	"[Stf][Stf][Stf][Stf]"	""	"Diamond"	""	""	"10"	"10"	"10"	"10"	"10"	"10"	"Order - Examine a number of cards from the top of your deck equal to the number of Persistent dilemmas you own beneath an opponent's missions. Set any number of those cards aside face down. Shuffle the remaining cards into your deck and place those cards on top of your deck in any order. You may do this only once each turn."	"Y"
ST2E-EN14A09	"I.K.S. Qel'Poh H.M.S. Bounty *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A09.jpg	red_card_back	Ship	"I.K.S. Qel'Poh H.M.S. Bounty *A"	"WYLB"	"ST2E-EN14A09"	"A"	"Y"	"14A009"	"Ship"	"3"	""	""	""	""	""	"Federation"	"[TOS][Pa][E]"	"[Stf][Stf][Stf]"	"Cloaking Device."	"B'rel Class"	""	""	"6"	"6"	"7"	"7"	"6"	"6"	"While you command two missions that are worth 40 points or more, this ship is Range +2. While a personnel you command aboard this ship is facing a dilemma, you may discard a [Pa] personnel from hand to make that personnel attributes +1 until the end of that dilemma."	"N"
ST2E-EN14A10	"U.S.S. Pasteur Medical Ship *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A10.jpg	red_card_back	Ship	"U.S.S. Pasteur Medical Ship *A"	"WYLB"	"ST2E-EN14A10"	"A"	"Y"	"14A010"	"Ship"	"6"	""	""	""	""	""	"Federation"	"[TNG][Fut]"	"[Cmd][Cmd][Stf][Stf]"	""	"Hope Class"	""	""	"7"	"7"	"7"	"7"	"8"	"8"	"While your [Fed] Medical personnel is aboard this ship, it is Range +5. While your [Fut] personnel aboard is attempting a space mission, you may destroy your Decay event to make that personnel gain a skill required by that mission until the end of this turn."	"Y"
ST2E-EN14A11	"U.S.S. Prometheus Experimental Prototype *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A11.jpg	red_card_back	Ship	"U.S.S. Prometheus Experimental Prototype *A"	"WYLB"	"ST2E-EN14A11"	"A"	"Y"	"14A011"	"Ship"	"7"	""	""	""	""	""	"Federation"	"[E]"	"[Cmd][Cmd][Cmd]"	""	"Prometheus Class"	""	""	"9"	"9"	"10"	"10"	"9"	"9"	"To play this ship, you must discard a personnel who costs 4 or more from hand. When you win an engagement involving this ship, you may discard a Decay event from hand to download a Damage card and place it on an opponent's ship at this mission."	"Y"
ST2E-EN14A12	"U.S.S. Reliant Searching for Lifeless Planets *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A12.jpg	red_card_back	Ship	"U.S.S. Reliant Searching for Lifeless Planets *A"	"WYLB"	"ST2E-EN14A12"	"A"	"Y"	"14A012"	"Ship"	"4"	""	""	""	""	""	"Federation"	"[TOS][Pa]"	"[Cmd][Stf]"	""	"Miranda Class"	""	""	"7"	"7"	"6"	"6"	"6"	"6"	"While you command a [TOS] personnel, you may play this ship at your {Earth}. When you complete this mission, you may destroy an event. (If that event is your event, you may download an event with a cost of 4 or more.)"	"Y"
ST2E-EN14A13	"I.K.S. Kla'Diyus Prototype *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A13.jpg	red_card_back	Ship	"I.K.S. Kla'Diyus Prototype *A"	"WYLB"	"ST2E-EN14A13"	"A"	"Y"	"14A013"	"Ship"	"3"	""	""	""	""	""	"Klingon"	"[Pa]"	"[Stf][Stf][Stf]"	"Cloaking Device."	"B'rel Class"	""	""	"6"	"6"	"7"	"7"	"6"	"6"	"When you take this ship off of {Engage Cloak}, it is Weapons +3 until the end of the turn and you may begin an engagement involving your personnel aboard. If you win, name a personnel. Each opponent's copy of that personnel involved in that engagement is killed."	"Y"
ST2E-EN14A14	"I.K.S. Qel'Poh Clandestine Vessel *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A14.jpg	red_card_back	Ship	"I.K.S. Qel'Poh Clandestine Vessel *A"	"WYLB"	"ST2E-EN14A14"	"A"	"Y"	"14A014"	"Ship"	"3"	""	""	""	""	""	"Klingon"	"[Pa]"	"[Stf][Stf][Stf]"	"Cloaking Device."	"B'rel Class"	""	""	"6"	"6"	"7"	"7"	"6"	"6"	"While you command two missions that are worth 40 points or more, this ship is Range +2. While you have a captive, this ship is attributes +2."	"Y"
ST2E-EN14A15	"Kronos One *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A15.jpg	red_card_back	Ship	"Kronos One *A"	"WYLB"	"ST2E-EN14A15"	"A"	"Y"	"14A015"	"Ship"	"4"	""	""	""	""	""	"Klingon"	"[Pa]"	"[Cmd][Stf]"	"Cloaking Device."	"K't'inga Class"	""	""	"7"	"7"	"7"	"7"	"7"	"7"	"Order - If your corresponding Commander is aboard this ship, search your dilemma pile and remove a Persistent dilemma from the game to make this ship attributes +2 until the end of the turn. Then shuffle and replace your dilemma pile. You may do this only once each turn."	"Y"
ST2E-EN14A16	"Devna-Lev Harrad-Sar's Barge *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A16.jpg	red_card_back	Ship	"Devna-Lev Harrad-Sar's Barge *A"	"WYLB"	"ST2E-EN14A16"	"A"	"Y"	"14A016"	"Ship"	"6"	""	""	""	""	""	"Non-Aligned"	"[Pa]"	"[Stf][Stf][Stf]"	""	"Maraar Class"	""	""	"6"	"6"	"6"	"6"	"6"	"6"	"While three of your [NA] personnel are aboard this ship, it is Range +2 and when you reveal a Persistent dilemma from your dilemma stack, it is cost -1."	"Y"
ST2E-EN14A17	"Scimitar Built for Only One Purpose *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A17.jpg	red_card_back	Ship	"Scimitar Built for Only One Purpose *A"	"WYLB"	"ST2E-EN14A17"	"A"	"Y"	"14A017"	"Ship"	"7"	""	""	""	""	""	"Romulan"	""	"[Cmd][Cmd][Cmd][Stf][Stf]"	"Cloaking Device."	"Scimitar Class"	""	""	"9"	"9"	"10"	"10"	"10"	"10"	"When you take this ship off of {Engage Cloak}, you may begin an engagement involving your personnel aboard this ship. If you win, name a personnel. Each opponent's copy of that personnel involved in that engagement is killed. Then unstop this ship and all personnel aboard this ship. You cannot begin any other engagements this turn. Also, this ship is Range +9 until the end of this turn."	"Y"
ST2E-EN14A18	"U.S.S. Prometheus Stolen Prototype *A"	https://www.trekcc.org/2e/cardimages/ST2E-EN14A18.jpg	red_card_back	Ship	"U.S.S. Prometheus Stolen Prototype *A"	"WYLB"	"ST2E-EN14A18"	"A"	"Y"	"14A018"	"Ship"	"7"	""	""	""	""	""	"Romulan"	""	"[Cmd][Cmd][Cmd][Stf]"	""	"Prometheus Class"	""	""	"9"	"9"	"10"	"10"	"9"	"9"	"To play this ship, you must discard a personnel who costs 4 or more from hand. When you win an engagement involving this ship, you may discard a personnel who has a cost of 4 or more from hand to download a Damage card and place it on an opponent's ship at this mission."	"Y"
ST2E-EN00P54	"Benjamin Sisko Shipwright *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P54.jpg	red_card_back	Personnel	"Benjamin Sisko Shipwright *"	"X"	"ST2E-EN00P54"	"P"	"Y"	"0P054"	"Personnel"	"4"	""	""	""	""	""	"Bajoran"	"[Cmd][DS9]"	""	"Commander: Baraka."	""	"Human"	"Anthropology Astrometrics Engineer Honor Navigation"	"7"	"7"	"6"	"6"	"6"	"6"	"While this personnel is aboard a [Baj] ship, it is Range +1."	"Y"
ST2E-EN00P55	"Borg Queen Perfectionist *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P55.jpg	red_card_back	Personnel	"Borg Queen Perfectionist *"	"X"	"ST2E-EN00P55"	"P"	"Y"	"0P055"	"Personnel"	"3"	""	""	""	""	""	"Borg"	"[Cmd]"	""	"Commander: Queen's Borg Cube."	""	"Borg"	"3 Leadership Treachery"	"3"	"3"	"8"	"8"	"6"	"6"	"While this personnel is facing a dilemma, each personnel you command but do not own cannot be stopped."	"Y"
ST2E-EN00P56	"Dukat True Cardassian *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P56.jpg	red_card_back	Personnel	"Dukat True Cardassian *"	"X"	"ST2E-EN00P56"	"P"	"Y"	"0P056"	"Personnel"	"3"	""	""	""	""	""	"Cardassian"	"[Cmd]"	""	"Commander: Naprem."	""	"Cardassian"	"Leadership Navigation Officer Programming Security"	"4"	"4"	"6"	"6"	"6"	"6"	"When an engagement involving this personnel ends, the ship he is aboard and each of your [Car] personnel aboard it are not stopped. You cannot begin any other engagements this turn."	"Y"
ST2E-EN00P57	"Kudak'Etan Arrogant First *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P57.jpg	red_card_back	Personnel	"Kudak'Etan Arrogant First *"	"X"	"ST2E-EN00P57"	"P"	"Y"	"0P057"	"Personnel"	"3"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	"Alpha. Commander: U.S.S. Defiant."	""	"Jem'Hadar"	"Astrometrics Leadership Navigation Officer"	"5"	"5"	"5"	"5"	"8"	"8"	"Order - Discard a Vorta from hand to place this personnel and any number of your Jem'Hadar present aboard a ship at the same mission."	"Y"
ST2E-EN00P58	"Data Commanding Officer *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P58.jpg	red_card_back	Personnel	"Data Commanding Officer *"	"X"	"ST2E-EN00P58"	"P"	"Y"	"0P058"	"Personnel"	"5"	""	""	""	""	""	"Federation"	"[Cmd][E]"	""	"Commander: U.S.S. Sutherland."	""	"Android"	"Engineer Leadership Officer Physics Programming"	"6"	"6"	"10"	"10"	"10"	"10"	"Order - Discard a card from hand to name a card. When an opponent plays that card, score 5 points. This effect lasts until the start of your next turn. You may do this only once each turn."	"Y"
ST2E-EN00P59	"Jean-Luc Picard Starship Captain *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P59.jpg	red_card_back	Personnel	"Jean-Luc Picard Starship Captain *"	"X"	"ST2E-EN00P59"	"P"	"Y"	"0P059"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Commander: U.S.S. Enterprise-D."	""	"Human"	"Diplomacy Honor Law Leadership Navigation Officer"	"8"	"8"	"6"	"6"	"6"	"6"	"Order - This personnel loses Diplomacy, Law, and Navigation and gains Anthropology, Archaeology, and Science until the end of this turn. You may do this only once each turn."	"Y"
ST2E-EN00P60	"Gowron Sole Leader of the Empire *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P60.jpg	red_card_back	Personnel	"Gowron Sole Leader of the Empire *"	"X"	"ST2E-EN00P60"	"P"	"Y"	"0P060"	"Personnel"	"3"	""	""	""	""	""	"Klingon"	"[Cmd]"	""	"Chancellor. Commander: I.K.S. Bortas."	""	"Klingon"	"Honor Law 2 Leadership Security"	"6"	"6"	"5"	"5"	"8"	"8"	"When your Honor Klingon is about to be stopped or killed by a dilemma, you may discard a Treachery Klingon from hand to prevent that. You may do this only once each turn."	"Y"
ST2E-EN00P61	"Arctus Baran Treasure Seeker *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P61.jpg	red_card_back	Personnel	"Arctus Baran Treasure Seeker *"	"X"	"ST2E-EN00P61"	"P"	"Y"	"0P061"	"Personnel"	"2"	""	""	""	""	""	"Non-Aligned"	"[Cmd]"	""	"Commander: Fortune. Smuggler. Thief."	""	"Alien"	"Archaeology Officer Security Treachery"	"2"	"2"	"5"	"5"	"6"	"6"	"When this personnel uses a skill to complete a mission, you may download an Artifact card and place it in your core (if it is an event) or present with this personnel (if it is an equipment)."	"Y"
ST2E-EN00P62	"Velal Reluctant Aggressor *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P62.jpg	red_card_back	Personnel	"Velal Reluctant Aggressor *"	"X"	"ST2E-EN00P62"	"P"	"Y"	"0P062"	"Personnel"	"2"	""	""	""	""	""	"Romulan"	"[Cmd]"	""	"Commander: Rovaran. General."	""	"Romulan"	"Archaeology Leadership Officer Security"	"5"	"5"	"6"	"6"	"6"	"6"	"When the player on your right attempts this mission, if you command a Maneuver event, you may draw an extra dilemma and spend one extra in total cost on dilemmas."	"Y"
ST2E-EN00P63	"Baraka *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P63.jpg	red_card_back	Ship	"Baraka *"	"X"	"ST2E-EN00P63"	"P"	"Y"	"0P063"	"Ship"	"2"	""	""	""	""	""	"Bajoran"	"[DS9]"	"[Stf]"	""	"Shabren Class"	""	""	"3"	"3"	"0"	"0"	"3"	"3"	"Order - Lose 5 points to make this ship Range +10 until the end of this turn."	"Y"
ST2E-EN00P64	"Queen's Borg Cube *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P64.jpg	red_card_back	Ship	"Queen's Borg Cube *"	"X"	"ST2E-EN00P64"	"P"	"Y"	"0P064"	"Ship"	"7"	""	""	""	""	""	"Borg"	""	"[Stf][Stf][Stf][Stf][Stf]"	""	"Cube"	""	""	"10"	"10"	"12"	"12"	"11"	"11"	"You may use a card which begins an engagement to begin one involving this ship even if it is at a headquarters mission."	"Y"
ST2E-EN00P65	"Naprem *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P65.jpg	red_card_back	Ship	"Naprem *"	"X"	"ST2E-EN00P65"	"P"	"Y"	"0P065"	"Ship"	"5"	""	""	""	""	""	"Cardassian"	""	"[Stf][Stf][Stf]"	"Cloaking Device."	"K'Vort Class"	""	""	"7"	"7"	"8"	"8"	"7"	"7"	"While this ship is at an opponent's planet mission, if your personnel is on that planet, he or she is an Infiltrator."	"Y"
ST2E-EN00018abc	"U.S.S. Defiant Commandeered Warship *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00018abc.jpg	red_card_back	Ship	"U.S.S. Defiant Commandeered Warship *"	"X"	"ST2E-EN00018abc"	"P"	"Y"	"0P066"	"Ship"	"7"	""	""	""	""	""	"Dominion"	""	"[Cmd][Cmd][Stf]"	"Cloaking Device."	"Defiant Class"	""	""	"8"	"8"	"10"	"10"	"10"	"10"	"To staff this ship, you must have an [Dom] Engineer personnel aboard. Order - If this ship is staffed and at your mission, stop this ship to take an overcome dilemma from beneath that mission and place it face up beneath your [AQ] mission."	"Y"
ST2E-EN00P68	"U.S.S. Enterprise-D Explorer *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P68.jpg	red_card_back	Ship	"U.S.S. Enterprise-D Explorer *"	"X"	"ST2E-EN00P68"	"P"	"Y"	"0P068"	"Ship"	"6"	""	""	""	""	""	"Federation"	"[TNG]"	"[Cmd][Stf][Stf][Stf]"	""	"Galaxy Class"	""	""	"8"	"8"	"8"	"8"	"9"	"9"	"When you complete a space mission requiring Diplomacy, if this ship is at that mission, score 10 points."	"Y"
ST2E-EN00P67	"U.S.S. Sutherland *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P67.jpg	red_card_back	Ship	"U.S.S. Sutherland *"	"X"	"ST2E-EN00P67"	"P"	"Y"	"0P067"	"Ship"	"6"	""	""	""	""	""	"Federation"	"[E]"	"[Cmd][Stf][Stf]"	""	"Nebula Class"	""	""	"8"	"8"	"8"	"8"	"8"	"8"	"When you fail a mission attempt at a space mission, if this ship is at that mission, you may discard three cards from hand to place the top card of an opponent's dilemma pile face up beneath this mission. If you do this, you cannot attempt this mission again this turn."	"Y"
ST2E-EN00P69	"I.K.S. Bortas *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P69.jpg	red_card_back	Ship	"I.K.S. Bortas *"	"X"	"ST2E-EN00P69"	"P"	"Y"	"0P069"	"Ship"	"6"	""	""	""	""	""	"Klingon"	""	"[Cmd][Stf][Stf][Stf]"	"Cloaking Device."	"Vor'cha Class"	""	""	"8"	"8"	"9"	"9"	"8"	"8"	"When you win an engagement involving this ship, you may discard a card from hand to download a Maneuver event."	"Y"
ST2E-EN00P70	"Fortune Raider for Hire *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P70.jpg	red_card_back	Ship	"Fortune Raider for Hire *"	"X"	"ST2E-EN00P70"	"P"	"Y"	"0P070"	"Ship"	"6"	""	""	""	""	""	"Non-Aligned"	""	"[Stf][Stf][Stf]"	""	"Virayllan Class"	""	""	"8"	"8"	"7"	"7"	"7"	"7"	"While your Treachery personnel is aboard this ship, he or she is attributes +1 for each Artifact you command (limit +3)."	"Y"
ST2E-EN00P71	"Rovaran *"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P71.jpg	red_card_back	Ship	"Rovaran *"	"X"	"ST2E-EN00P71"	"P"	"Y"	"0P071"	"Ship"	"6"	""	""	""	""	""	"Romulan"	""	"[Cmd][Stf][Stf][Stf]"	"Cloaking Device."	"D'deridex Class"	""	""	"7"	"7"	"9"	"9"	"9"	"9"	"When you win an engagement involving this ship, you may examine the loser's hand and choose a card to be removed from the game. Order - Discard a Maneuver card from hand to begin an engagement involving this ship."	"Y"
ST2E-EN00P79	"Caretaker's Array (Promo)"	https://www.trekcc.org/2e/cardimages/ST2E-EN00P79.jpg	red_card_back	Mission	"Caretaker's Array (Promo)"	"Promo"	"ST2E-EN00P79"	"P"	"Y"	"0P079"	"Mission"	"0"	"S"	"S"	"2"	"20"	"D"	"[Fed][NA]"	""	""	""	""	""	"Biology, Diplomacy, Science, and Integrity>22"	""	""	""	""	""	""	"At the start of each of your turns, you may discard a card from hand to download {Finding Our Way}. When a card instructs you to place a ship at your headquarters mission, that ship may be placed at this mission instead."	"Y"
STVE-EN11001ab	"Accelerated Aging"	https://www.trekcc.org/2e/cardimages/STVE-EN11001ab.jpg	red_card_back	Dilemma	"Accelerated Aging"	"Ge"	"STVE-EN11001ab"	"P"	"N"	"11P001"	"Dilemma"	"2"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Place this dilemma on this mission. Each personnel at this mission cannot use their first-listed skill. At the end of this mission attempt, this dilemma is overcome."	"N"
ST2E-EN11002R	"Destined Journey"	https://www.trekcc.org/2e/cardimages/ST2E-EN11002R.jpg	red_card_back	Dilemma	"Destined Journey"	"Ge"	"ST2E-EN11002R"	"P"	"N"	"11P002"	"Dilemma"	"2"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Choose a personnel who has Honor or Leadership to be stopped. If that personnel has both Honor and Leadership, you may unstop your stopped personnel present and that personnel joins the mission attempt. If you cannot choose a personnel with Honor or Leadership, all your personnel are stopped."	"Y"
ST2E-EN11003R	"Final Triumph"	https://www.trekcc.org/2e/cardimages/ST2E-EN11003R.jpg	red_card_back	Dilemma	"Final Triumph"	"Ge"	"ST2E-EN11003R"	"P"	"N"	"11P003"	"Dilemma"	"3"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Unless you choose to discard an event from your hand, your opponent chooses a personnel to be stopped."	"Y"
ST2E-EN11004R	"Not Quite Domesticated Pets"	https://www.trekcc.org/2e/cardimages/ST2E-EN11004R.jpg	red_card_back	Dilemma	"Not Quite Domesticated Pets"	"Ge"	"ST2E-EN11004R"	"P"	"N"	"11P004"	"Dilemma"	"3"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Unless you have Diplomacy, 2 Leadership and Integrity>28 or Biology, 2 Exobiology and Cunning>34, randomly select a personnel to be stopped. If your opponent has more events in his or her core than you and he or she does not command that personnel, place that personnel at his or her headquarters mission instead and that opponent now commands that personnel."	"Y"
ST2E-EN11005R	"Subterranean Barrier"	https://www.trekcc.org/2e/cardimages/ST2E-EN11005R.jpg	red_card_back	Dilemma	"Subterranean Barrier"	"Ge"	"ST2E-EN11005R"	"P"	"N"	"11P005"	"Dilemma"	"3"	"P"	"P"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Unless you have Biology, Exobiology, Geology and Integrity>25 or Diplomacy, Leadership, Officer and Cunning>32, all your personnel are stopped and this dilemma returns to its owner's dilemma pile."	"Y"
ST2E-EN11006R	"The Caretaker's ""Guests"""	https://www.trekcc.org/2e/cardimages/ST2E-EN11006R.jpg	red_card_back	Dilemma	"The Caretaker's ""Guests"""	"Ge"	"ST2E-EN11006R"	"P"	"N"	"11P006"	"Dilemma"	"2"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Your opponent chooses a personnel. You may replace him or her with any one personnel of the same affiliation from your discard pile. Place the personnel your opponent chose on the top of his or her owner's deck."	"Y"
st2e-en11007	"Unbelievable Emergency"	https://www.trekcc.org/2e/cardimages/st2e-en11007.jpg	red_card_back	Dilemma	"Unbelievable Emergency"	"Ge"	"st2e-en11007"	"P"	"N"	"11P007"	"Dilemma"	"4"	"S"	"S"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Your opponent names a skill. For each headquarters mission you command, randomly select two personnel to be stopped. If either of those personnel that is selected has the named skill, kill that personnel instead."	"Y"
ST2E-EN11008R	"Blow You Out of the Stars"	https://www.trekcc.org/2e/cardimages/ST2E-EN11008R.jpg	red_card_back	Event	"Blow You Out of the Stars"	"Ge"	"ST2E-EN11008R"	"P"	"Y"	"11P008"	"Event"	"3"	""	""	""	""	""	""	""	""	"Maneuver."	""	""	""	""	""	""	""	""	""	"Plays in your core. Order - Begin an engagement involving your [Kli] personnel. If you win, place this event on an opponent's ship involved. That opponent may place one of his or her unique personnel involved in your brig to prevent this and destroy this event. If you do not win, destroy this event. Damage - This ship is attributes -2."	"Y"
